Sparsification_fractions,BNN_rmse_values_Train,BNN_rmse_values_Test,BNN_rmse_values_OOD_EXP,BNN_rmse_values_OOD_MD
0.335,4.413326382914613,30.256939449638946,35.47376400873525,65.16340290817234
0.336,4.414542685513453,30.2894512219084,35.47376400873525,65.21750094527974
0.337,4.405348458500299,30.2894512219084,35.47376400873525,65.21750094527974
0.338,4.399865147798185,30.300407583111422,35.57667564836356,65.29776251494233
0.339,4.400289292011734,30.237966260865754,35.57667564836356,65.29776251494233
0.34,4.399959318239406,30.237966260865754,35.57667564836356,65.33660796602896
0.341,4.381717416536642,30.268719458921137,35.57667564836356,65.41067215246443
0.342,4.3771069713034265,30.293845878781855,35.531230365040614,65.41067215246443
0.343,4.37337808861684,30.156406198514762,35.531230365040614,65.41796363567457
0.34400000000000003,4.364415215119729,30.156406198514762,35.531230365040614,65.41796363567457
0.34500000000000003,4.365247701893472,30.187442721446054,35.531230365040614,65.43248581949327
0.34600000000000003,4.364718272907635,30.217578679374867,35.53188207750946,65.43248581949327
0.34700000000000003,4.364948795479042,30.217578679374867,35.53188207750946,65.49480788514974
0.34800000000000003,4.3538198923327585,30.188784836585626,35.53188207750946,65.49480788514974
0.34900000000000003,4.351014480626926,30.222294226825536,35.53188207750946,65.57655073223417
0.35000000000000003,4.345419566729379,30.222294226825536,35.216910944234094,65.62060900879466
0.35100000000000003,4.329555955148986,30.249479481735722,35.216910944234094,65.62060900879466
0.352,4.303743070948263,30.273286523326643,35.216910944234094,65.67929415233472
0.353,4.29867132187187,30.273286523326643,35.216910944234094,65.67929415233472
0.354,4.2898657859620455,30.29849891697485,35.216910944234094,65.75485291177999
0.355,4.27987376629278,30.321025550080346,35.326962055668545,65.75485291177999
0.356,4.281075377634962,30.321025550080346,35.326962055668545,65.8429770047568
0.357,4.271316345311464,30.355074159956185,35.326962055668545,65.93246749015262
0.358,4.252715215788921,30.28531061797412,35.326962055668545,65.93246749015262
0.359,4.2439065534658456,30.318680661220938,34.45240442909844,66.02320983707187
0.36,4.24384959037756,30.318680661220938,34.45240442909844,66.02320983707187
0.361,4.244824088940518,30.324476088933014,34.45240442909844,65.9741439673411
0.362,4.2408460957246366,30.358736915203547,34.45240442909844,65.9741439673411
0.363,4.2411451141222845,30.358736915203547,34.51828804920673,65.9455255152379
0.364,4.2372917395346565,30.38915992560522,34.51828804920673,66.0287433465645
0.365,4.232419480608934,30.00293568234159,34.51828804920673,66.0287433465645
0.366,4.230842192880272,30.00293568234159,34.51828804920673,65.97991439770713
0.367,4.226139518885453,29.709114932407818,34.27176987916372,65.97991439770713
0.368,4.226376831490189,29.737028708963237,34.27176987916372,66.07133882106059
0.369,4.218457569423449,29.737028708963237,34.27176987916372,66.07133882106059
0.37,4.220011852414361,29.770990822571193,34.27176987916372,66.03164771209757
0.371,4.216976625906829,29.79348174294916,34.25931389277385,66.03164771209757
0.372,4.215926725203206,29.7374019517201,34.25931389277385,66.10200808763544
0.373,4.212514609706856,29.7374019517201,34.25931389277385,66.15213012677113
0.374,4.2070436394160104,29.49547149001597,34.25931389277385,66.15213012677113
0.375,4.198672546494253,29.528373803453594,34.30492583137431,66.20839962144744
0.376,4.1865862987680975,29.528373803453594,34.30492583137431,66.20839962144744
0.377,4.177769535868311,29.556824456424433,34.30492583137431,66.0940637498811
0.378,4.174604958194755,29.467249129354332,34.30492583137431,66.0940637498811
0.379,4.174551028023102,29.467249129354332,34.30492583137431,66.18788016758032
0.38,4.175395220713979,29.50038249832234,34.41202633418999,66.10533232783031
0.381,4.16841076238594,29.498474891471776,34.41202633418999,66.10533232783031
0.382,4.162249123979445,29.498474891471776,34.41202633418999,65.45293542127766
0.383,4.1576455895471405,29.5329003160879,34.41202633418999,65.45293542127766
0.384,4.138172966151613,29.56429794067947,33.8940365116049,65.47526604836297
0.385,4.136296840694412,29.59559351553017,33.8940365116049,65.47526604836297
0.386,4.1369322193299585,29.59559351553017,33.8940365116049,65.54108004247715
0.387,4.137300864930976,29.63041610168048,33.8940365116049,65.6340273300511
0.388,4.12975356460388,29.522364546961377,33.94782363428201,65.6340273300511
0.389,4.117639074605573,29.522364546961377,33.94782363428201,65.72813050803181
0.39,4.110983381769461,29.554843165718587,33.94782363428201,65.72813050803181
0.391,4.112629876180596,29.58845505755051,33.94782363428201,65.81446841568314
0.392,4.098899511740097,29.58845505755051,34.05886843468996,65.81446841568314
0.393,4.09642087510203,29.61793721632819,34.05886843468996,65.40569647690079
0.394,4.097131156685128,29.649329446708734,34.05886843468996,65.46475991669753
0.395,4.094238489786839,29.649329446708734,34.05886843468996,65.46475991669753
0.396,4.095642586702206,29.66342412497714,34.01775397360209,65.55003668227374
0.397,4.090819947214156,29.67684323436616,34.01775397360209,65.55003668227374
0.398,4.0884014353036715,29.699749014096287,34.01775397360209,65.49680575159609
0.399,4.08983005098764,29.699749014096287,34.01775397360209,65.49680575159609
0.4,4.079167392298802,29.69416507966304,34.045068348257786,65.0042720673073
0.401,4.078274390773351,29.72916119098343,34.045068348257786,65.0042720673073
0.402,4.064891909215298,29.72916119098343,34.045068348257786,65.09464915430463
0.403,4.066994347906898,29.7608161998104,34.045068348257786,65.1176341790006
0.404,4.058829617111039,29.791573605079908,34.045068348257786,65.1176341790006
0.405,4.058955876389317,29.791573605079908,34.15790319818564,65.21412441888458
0.406,4.058224507402023,29.827794297765248,34.15790319818564,65.21412441888458
0.40700000000000003,4.050619262710655,29.828986266364893,34.15790319818564,65.26115963390302
0.40800000000000003,4.046703467117525,29.828986266364893,34.15790319818564,65.26115963390302
0.40900000000000003,4.047510570330087,29.84644612828765,34.19751319597459,65.34358838616778
0.41000000000000003,4.046282468985806,29.865949138696518,34.19751319597459,64.85578062254548
0.41100000000000003,4.030933770369335,29.762882964973222,34.19751319597459,64.85578062254548
0.41200000000000003,4.0285638610964085,29.762882964973222,34.19751319597459,64.02748024771427
0.41300000000000003,4.029261908749846,29.788401879249992,34.26092124076373,64.02748024771427
0.41400000000000003,4.026120875836457,29.81385900492676,34.26092124076373,63.500614136069196
0.41500000000000004,4.025582069529648,29.81385900492676,34.26092124076373,63.500614136069196
0.41600000000000004,4.0092639911962555,29.82831603111295,34.26092124076373,63.57900029497553
0.417,3.991100390383543,29.85236526322595,34.28395900534741,63.667844825272745
0.418,3.9806353727441706,29.85236526322595,34.28395900534741,63.667844825272745
0.419,3.9806244318992094,29.860798332232147,34.28395900534741,63.725251152196826
0.42,3.9821645641130625,29.887336483536338,34.28395900534741,63.725251152196826
0.421,3.9834457981965055,29.887336483536338,33.64318540294954,63.79829532931249
0.422,3.979084526174665,29.919084381027556,33.64318540294954,63.79829532931249
0.423,3.974499975178358,29.869018228237174,33.64318540294954,63.690554465805356
0.424,3.9737201810544227,29.869018228237174,33.64318540294954,63.690554465805356
0.425,3.961489844660614,29.856491241103083,33.74717091741222,63.75045075745562
0.426,3.964115855703971,29.8895888023978,33.74717091741222,63.84579564897975
0.427,3.963730879732995,29.922019162319163,33.74717091741222,63.84579564897975
0.428,3.9599524565721076,29.922019162319163,33.74717091741222,63.944241840489966
0.429,3.957254363056322,29.959869736881952,33.74717091741222,63.944241840489966
0.43,3.9592018945368253,29.97320088346493,33.84011866483872,64.04273207842915
0.431,3.941724373877985,29.97320088346493,33.84011866483872,64.04273207842915
0.432,3.9410680758765433,29.96641800745402,33.84011866483872,63.96476388841817
0.433,3.899987357295608,30.003835700453347,33.84011866483872,64.06428252238416
0.434,3.8982384176190377,30.003835700453347,33.955563461560544,64.06428252238416
0.435,3.8994242071050564,30.041741155520572,33.955563461560544,63.86354130198956
0.436,3.8905904075123314,29.764485464216197,33.955563461560544,63.86354130198956
0.437,3.8914959560966533,29.764485464216197,33.955563461560544,63.93912747722497
0.438,3.8729761522409603,29.797226603206177,34.075933951299696,63.93912747722497
0.439,3.8655799999697362,29.831405769907843,34.075933951299696,64.03925457217969
0.44,3.85432374715986,29.867025624985775,34.075933951299696,64.09007006356332
0.441,3.850196733790942,29.867025624985775,34.075933951299696,64.09007006356332
0.442,3.8495731751693585,29.903456184716326,34.09944295536111,63.97591789076459
0.443,3.851094538084975,29.935118567566743,34.09944295536111,63.97591789076459
0.444,3.853356020284136,29.935118567566743,34.09944295536111,64.07184166058369
0.445,3.8474944705675824,29.968924650641643,34.09944295536111,64.07184166058369
0.446,3.8194930974744183,30.00683890284906,33.705326285922354,64.17371348097207
0.447,3.819122883248533,30.00683890284906,33.705326285922354,64.27605025591191
0.448,3.794329870351674,30.04285198703827,33.705326285922354,64.27605025591191
0.449,3.7909654891178515,30.080455589779127,33.705326285922354,63.676338020004714
0.45,3.7866342819839094,30.080455589779127,32.97750120051736,63.676338020004714
0.451,3.784775658356431,30.119112991489985,32.97750120051736,63.72241719718469
0.452,3.7783895332450115,30.143260545305083,32.97750120051736,63.72241719718469
0.453,3.7804119827652363,30.17162079035736,32.97750120051736,63.81976527563539
0.454,3.771855274747206,30.17162079035736,32.97750120051736,63.81976527563539
0.455,3.7706251010124605,30.180993570122347,33.102773582740454,63.562243651751736
0.456,3.7686324844466212,30.22080619994881,33.102773582740454,63.51354559696605
0.457,3.763183188618387,30.22080619994881,33.102773582740454,63.51354559696605
0.458,3.760838773146546,30.038033350762664,33.102773582740454,63.60141489849312
0.459,3.7577258544642316,30.066641201984563,33.19141257319554,63.60141489849312
0.46,3.754240466490859,30.066641201984563,33.19141257319554,63.6962459316411
0.461,3.7436365326949135,30.105976543035197,33.19141257319554,63.6962459316411
0.462,3.7415549965786052,30.14213369157785,33.19141257319554,63.58167948871391
0.463,3.744631192293937,30.14213369157785,33.29671693681903,63.03195652148634
0.464,3.7465869503181013,30.18045319522143,33.29671693681903,63.03195652148634
0.465,3.7226653548750632,30.22058396756156,33.29671693681903,63.05428433751205
0.466,3.7200152106739575,30.249584689243243,33.29671693681903,63.05428433751205
0.467,3.720170450971943,30.249584689243243,33.39567222004449,63.05892018231959
0.468,3.707896114925751,30.28904082682049,33.39567222004449,63.05892018231959
0.46900000000000003,3.70808991945584,30.328672420927884,33.39567222004449,63.11360138438856
0.47000000000000003,3.710276752409021,30.328672420927884,33.39567222004449,63.04484304530901
0.47100000000000003,3.698810773059231,30.36946985836639,33.43106871599929,63.04484304530901
0.47200000000000003,3.698596417958153,30.377777520937506,33.43106871599929,63.141659590332424
0.47300000000000003,3.700031551132456,30.377777520937506,33.43106871599929,63.141659590332424
0.47400000000000003,3.7012711525843516,30.41758115160343,33.43106871599929,63.169282224034966
0.47500000000000003,3.700411103383959,30.45831027416717,33.537110223118276,63.169282224034966
0.47600000000000003,3.699450971506737,30.45831027416717,33.537110223118276,63.24776987989044
0.47700000000000004,3.7012739616418955,30.274615034414115,33.537110223118276,63.24776987989044
0.47800000000000004,3.698976270411236,30.31651551025443,33.537110223118276,63.07441196753914
0.47900000000000004,3.6945184986018473,30.31651551025443,33.537110223118276,63.16828746909375
0.48,3.6794905435123777,30.358531148840058,33.54192168146825,63.16828746909375
0.481,3.6797299185947123,30.366763324294798,33.54192168146825,63.27463731379223
0.482,3.683190230637496,30.34625933132879,33.54192168146825,63.27463731379223
0.483,3.6791521342869866,30.34625933132879,33.54192168146825,63.19127375886544
0.484,3.678318245167096,30.385493671354908,33.66996128433392,63.19127375886544
0.485,3.6710178253019334,30.37070230525999,33.66996128433392,63.2979366345691
0.486,3.6696620916564973,30.37070230525999,33.66996128433392,63.39854438696843
0.487,3.6644446780504447,30.401242259530292,33.66996128433392,63.39854438696843
0.488,3.6630396287126556,30.435440968913586,33.805199013649926,63.21461691904179
0.489,3.653931867856143,30.435440968913586,33.805199013649926,63.21461691904179
0.49,3.654930996229996,30.4354605506403,33.805199013649926,63.03758723935101
0.491,3.65021303391377,30.430867014449372,33.805199013649926,63.03758723935101
0.492,3.652127498033845,30.430867014449372,33.8650146359998,62.959244568353334
0.493,3.651879442213247,30.40023429115589,33.8650146359998,62.73020148288616
0.494,3.635117381431263,30.44258537910457,33.8650146359998,62.73020148288616
0.495,3.633090781131398,30.42242084493851,33.8650146359998,62.83738102103925
0.496,3.6357706181002745,30.42242084493851,33.96868647998928,62.83738102103925
0.497,3.6272569487082404,30.466092108998,33.96868647998928,62.94716870276593
0.498,3.6249223928652614,30.483774069428605,33.96868647998928,62.94716870276593
0.499,3.6210281066103422,30.483774069428605,33.96868647998928,63.057864856649715
0.5,3.6220947722287016,30.526033708405937,33.80132631841856,63.053521609345125
0.501,3.6223652941333158,30.569873356066886,33.80132631841856,63.053521609345125
0.502,3.6242941296303526,30.569873356066886,33.80132631841856,63.03093436101691
0.503,3.6247869545047626,30.545490035399823,33.80132631841856,63.03093436101691
0.504,3.6171078880905805,30.358916617452053,33.80132631841856,63.09793121325432
0.505,3.6099830674315507,30.358916617452053,33.9286900931394,63.09793121325432
0.506,3.602379229337122,30.354159095361144,33.9286900931394,63.088889433469184
0.507,3.593123212981701,30.394656726292567,33.9286900931394,63.088889433469184
0.508,3.5816672160368808,30.379698281723602,33.9286900931394,63.074865942924646
0.509,3.582178061450024,30.379698281723602,34.07074281733843,63.16991539908564
0.51,3.573131238361201,30.418435318631953,34.07074281733843,63.16991539908564
0.511,3.5739898296572736,30.452528934437744,34.07074281733843,63.27424012726363
0.512,3.5762862848897483,30.452528934437744,34.07074281733843,63.27424012726363
0.513,3.5733480649618063,30.497677258163314,34.20024943670476,63.366869222189905
0.514,3.574892455969321,30.51467801848729,34.20024943670476,63.366869222189905
0.515,3.5741041847906994,30.51467801848729,34.20024943670476,63.45244067727217
0.516,3.571923337157556,30.490749048539527,34.20024943670476,63.561484157769755
0.517,3.5673926998345085,29.91447165097335,34.3437841120183,63.561484157769755
0.518,3.5651475535810695,29.91447165097335,34.3437841120183,63.67692390562894
0.519,3.5660021183861046,29.88226410709798,34.3437841120183,63.67692390562894
0.52,3.561773106040629,29.92501312794443,34.3437841120183,63.76337598126242
0.521,3.5582836257780595,29.7430106943843,34.464194540229336,63.76337598126242
0.522,3.5594097823032946,29.7430106943843,34.464194540229336,63.877893109674574
0.523,3.5532133916853943,29.787524289274238,34.464194540229336,63.99125658174153
0.524,3.549064926465967,29.832644443288054,34.464194540229336,63.99125658174153
0.525,3.5460143082168707,29.832644443288054,34.611895213173035,63.970351572034836
0.526,3.5457325060235076,29.85185595781344,34.611895213173035,63.970351572034836
0.527,3.5098637846466727,29.89731293523796,34.611895213173035,64.03425936328321
0.528,3.5055298455386095,29.89731293523796,34.611895213173035,64.03425936328321
0.529,3.503750573523929,29.93113179056006,34.611895213173035,64.05750633937448
0.53,3.5065739438029193,29.18508204368605,34.70027604677668,64.05750633937448
0.531,3.5061469766468725,29.18508204368605,34.70027604677668,64.1661632149295
0.532,3.505137762050883,29.218241160572536,34.70027604677668,64.28242584737842
0.533,3.5045659474342195,29.263261732446615,34.70027604677668,64.28242584737842
0.534,3.482677333067826,29.263261732446615,34.85269637376297,64.33823012839017
0.535,3.4813485289386685,29.2791726790694,34.85269637376297,64.33823012839017
0.536,3.4735820351788638,29.324553187443325,34.85269637376297,64.23308570793918
0.537,3.47463027789139,29.016496586633927,34.85269637376297,64.23308570793918
0.538,3.4677936259456406,29.016496586633927,34.71216790204432,64.34367940740394
0.539,3.469251164731637,29.06179583521382,34.71216790204432,63.87354400489062
0.54,3.4631629049805905,29.106701463853657,34.71216790204432,63.87354400489062
0.541,3.4564964998428236,29.106701463853657,34.71216790204432,63.93654262972582
0.542,3.4372278895656794,29.124561413328355,34.31149314761791,63.93654262972582
0.543,3.440237511296935,29.166160049254177,34.31149314761791,64.0574770617942
0.544,3.4373424072030727,29.166160049254177,34.31149314761791,64.0574770617942
0.545,3.4101516146603563,29.212236955352687,34.31149314761791,63.56650379382988
0.546,3.4122267170215195,29.25807663413561,34.43315168002945,62.572187167648295
0.547,3.4109982962649226,29.25807663413561,34.43315168002945,62.572187167648295
0.548,3.4125303104466638,29.172319795198362,34.43315168002945,62.5865942167064
0.549,3.412921457067181,29.213107441946782,34.43315168002945,62.5865942167064
0.55,3.4109401185137913,29.25976756894965,34.2836215911574,62.69873186578202
0.551,3.3839230668757585,29.25976756894965,34.2836215911574,62.69873186578202
0.552,3.381938262987037,29.259971919029415,34.2836215911574,62.728608780324485
0.553,3.3797077122495405,29.289744664387733,34.2836215911574,62.728608780324485
0.554,3.373731766705597,29.289744664387733,34.2836215911574,62.582188763929786
0.555,3.36586553525879,29.314415712236983,34.3962931286741,62.42924422691265
0.556,3.368832773230448,29.362032467282315,34.3962931286741,62.42924422691265
0.557,3.368838387438494,29.362032467282315,34.3962931286741,62.52139530046236
0.558,3.3696526759867576,29.40878254082858,34.3962931286741,62.52139530046236
0.559,3.369188677963899,29.455887111495322,34.40951438012871,62.593883364931216
0.56,3.365308951066142,29.455887111495322,34.40951438012871,62.593883364931216
0.561,3.362783488988609,29.50141992849847,34.40951438012871,62.59480946138792
0.562,3.3491200899738915,29.537960332934244,34.40951438012871,62.71319031249876
0.5630000000000001,3.3403572051194272,29.189845226762813,34.42753338835763,62.71319031249876
0.5640000000000001,3.3344633432095026,29.189845226762813,34.42753338835763,62.81837837299721
0.5650000000000001,3.323443330903912,29.236753215845564,34.42753338835763,62.81837837299721
0.5660000000000001,3.318824483793409,29.19162615929756,34.42753338835763,62.63271695271625
0.5670000000000001,3.31511740838145,29.19162615929756,34.017951900599805,62.63271695271625
0.5680000000000001,3.3108997988695132,29.233812856990735,34.017951900599805,62.75586936866682
0.5690000000000001,3.3124460176998545,29.278885194609572,34.017951900599805,62.78508374790938
0.5700000000000001,3.312856570354857,29.278885194609572,34.017951900599805,62.78508374790938
0.5710000000000001,3.3086986059655956,29.281366134883225,34.18125427886716,62.896756957349524
0.5720000000000001,3.298805573921376,29.25876148666241,34.18125427886716,62.896756957349524
0.5730000000000001,3.2968906732114696,29.25876148666241,34.18125427886716,63.012339107758386
0.5740000000000001,3.2899650918316867,29.275097729107333,34.18125427886716,63.012339107758386
0.5750000000000001,3.2914176276770584,29.302331741611088,34.339859506012054,63.076072916302984
0.5760000000000001,3.2874939452085727,29.273195705295418,34.339859506012054,63.118643092778356
0.577,3.28817889523995,29.273195705295418,34.339859506012054,63.118643092778356
0.578,3.2801658847226567,29.320597128200262,34.339859506012054,62.65471136990289
0.579,3.2748862114339987,29.218311502299088,34.339859506012054,62.65471136990289
0.58,3.2768607450228036,29.218311502299088,34.50245803188154,62.76428990624387
0.581,3.2772380509364414,29.2677571912163,34.50245803188154,62.76428990624387
0.582,3.2780251240957345,29.305792162047485,34.50245803188154,62.81302192893314
0.583,3.2706491949165772,29.305792162047485,34.50245803188154,62.81302192893314
0.584,3.2688545303867436,29.33779942170478,34.66732612303115,62.859503867051714
0.585,3.265368765909169,29.326780671341577,34.66732612303115,62.932950184534796
0.586,3.261142013051554,29.326780671341577,34.66732612303115,62.932950184534796
0.587,3.25518240922869,29.37416516933455,34.66732612303115,63.06537330792063
0.588,3.2573882421288793,29.41603028506718,34.19277308294248,63.06537330792063
0.589,3.23810215551833,29.41603028506718,34.19277308294248,63.10865470607706
0.59,3.2394771228840695,29.132396729169535,34.19277308294248,63.10865470607706
0.591,3.2388477718396342,29.13787627900742,34.19277308294248,62.82364456057464
0.592,3.2331192484964073,29.189490734477765,34.31619863209957,62.95172811394958
0.593,3.234347346135651,29.189490734477765,34.31619863209957,62.95172811394958
0.594,3.225657763147142,29.19685392414568,34.31619863209957,62.8939342588573
0.595,3.220742624874024,29.234477678952857,34.31619863209957,62.8939342588573
0.596,3.2134235285745643,29.234477678952857,34.48594919314503,62.3864979785491
0.597,3.2044374426470426,29.129707220470518,34.48594919314503,62.3864979785491
0.598,3.195008543887044,29.178330287040843,34.48594919314503,61.598424290022365
0.599,3.1910041076575664,29.178330287040843,34.48594919314503,61.615360524049194
0.6,3.1917231021949375,29.12625509857732,34.61593730772161,61.615360524049194
0.601,3.1899248051964437,29.17479820432015,34.61593730772161,61.248959683039004
0.602,3.180971744095536,29.17479820432015,34.61593730772161,61.248959683039004
0.603,3.1809731518969615,29.221449135763695,34.61593730772161,61.08542237761474
0.604,3.1801082910685174,29.256009458729622,34.61593730772161,61.08542237761474
0.605,3.1801516125488902,29.308569042161874,34.629462737769494,61.19257805489298
0.606,3.159769942189331,29.308569042161874,34.629462737769494,61.19257805489298
0.607,3.1556362345773743,29.358976777525275,34.629462737769494,61.26123190859428
0.608,3.154073652144984,29.328187553631874,34.629462737769494,61.39508998631208
0.609,3.133563027433918,29.328187553631874,32.33495687242775,61.39508998631208
0.61,3.1287050368077227,29.379894313298852,32.33495687242775,61.42482362421657
0.611,3.127153135418079,29.071264856285193,32.33495687242775,61.42482362421657
0.612,3.120154238267332,29.071264856285193,32.33495687242775,61.373144114034254
0.613,3.1128566649050806,29.125423783666648,32.503369948480426,61.373144114034254
0.614,3.1103462135102746,29.162235972979524,32.503369948480426,61.312541153489676
0.615,3.109951959730744,29.162235972979524,32.503369948480426,61.44980145971232
0.616,3.1105092907784835,29.21612189430312,32.503369948480426,61.44980145971232
0.617,3.113238878126556,29.268827062956127,32.48330048237743,61.499424771822326
0.618,3.1101138558175787,29.27531915576035,32.48330048237743,61.499424771822326
0.619,3.0979332630644825,29.27531915576035,32.48330048237743,60.0242109083458
0.62,3.09217234080983,29.330848290890845,32.48330048237743,60.0242109083458
0.621,3.090952058708091,29.38317071891195,32.465728533839936,59.974849940512385
0.622,3.088902626471538,29.38317071891195,32.465728533839936,59.93858455788628
0.623,3.082760549820104,29.439393971849004,32.465728533839936,59.93858455788628
0.624,3.0794322086570083,29.49572386949527,32.465728533839936,59.95768614585505
0.625,3.0774131012283084,29.49572386949527,32.64250517092561,59.95768614585505
0.626,3.0801089528291152,29.543818708325137,32.64250517092561,59.857272989359345
0.627,3.0813798853609162,29.233277045293402,32.64250517092561,59.857272989359345
0.628,3.0833707527741874,29.233277045293402,32.64250517092561,59.982559447533895
0.629,3.080498622345355,29.25682050688354,32.64250517092561,59.14153331469877
0.63,3.0805364603719734,29.15551605882723,32.52186950478817,59.14153331469877
0.631,3.082267180789362,29.194035374555057,32.52186950478817,59.167408124590054
0.632,3.0781409886836864,29.194035374555057,32.52186950478817,59.167408124590054
0.633,3.0771437204430057,29.234839883432194,32.52186950478817,59.01579696668779
0.634,3.071754422995764,29.287342959867242,32.698414593371034,59.01579696668779
0.635,3.060076205599264,29.287342959867242,32.698414593371034,59.117761041764425
0.636,3.05685379198996,29.30891788375799,32.698414593371034,59.117761041764425
0.637,3.059126414125483,29.356181656741818,32.698414593371034,59.22266099530548
0.638,3.060363588165389,29.356181656741818,30.00795808362688,59.12005796822153
0.639,3.0463046755793615,29.41365871536822,30.00795808362688,59.12005796822153
0.64,3.0479823104930204,29.45988742225341,30.00795808362688,59.19927884719362
0.641,3.044705377332748,29.45988742225341,30.00795808362688,59.19927884719362
0.642,3.038336526153958,29.33985509161448,29.98581401401576,59.13335455406813
0.643,3.038907671500882,29.395101461849748,29.98581401401576,59.13335455406813
0.644,3.0363403450567787,29.442797392077335,29.98581401401576,58.982219177606275
0.645,3.036793423878062,29.442797392077335,29.98581401401576,58.897555530608756
0.646,3.0334192662553883,29.50275899308067,30.021179246797587,58.897555530608756
0.647,3.0145984613817287,29.238892384961467,30.021179246797587,58.5553093272988
0.648,3.010524428121778,29.238892384961467,30.021179246797587,58.5553093272988
0.649,3.0023770058019297,29.29587136863694,30.021179246797587,58.55666386990773
0.65,2.9964331729579023,29.34168778977518,30.19752573998245,58.55666386990773
0.651,2.9925176601773638,29.34168778977518,30.19752573998245,58.59148776290271
0.652,2.993477660041534,29.397063587148956,30.19752573998245,58.673677432303634
0.653,2.9901165111282753,29.45803155001845,30.19752573998245,58.673677432303634
0.654,2.986472458359349,29.45803155001845,30.19752573998245,58.794800967888136
0.655,2.985594723100192,29.41997041972279,30.275417001917134,58.794800967888136
0.656,2.987042811803492,29.40790568563147,30.275417001917134,58.939019721888776
0.657,2.9839381106577485,29.40790568563147,30.275417001917134,58.939019721888776
0.658,2.9884559213973425,29.4678201195297,30.275417001917134,59.06524542504111
0.659,2.973055952414432,29.520640585316123,30.4356429048706,59.06524542504111
0.66,2.9732919633584576,29.582206226317993,30.4356429048706,58.91092140555701
0.661,2.9512361147567256,29.582206226317993,30.4356429048706,58.789366628734186
0.662,2.9505997579629057,29.629156209341144,30.4356429048706,58.789366628734186
0.663,2.9518672073289194,29.23138220426003,30.59732030758599,58.83742191665761
0.664,2.9518920453185182,29.23138220426003,30.59732030758599,58.83742191665761
0.665,2.9484687698041605,29.29275053002585,30.59732030758599,58.868390678833904
0.666,2.942893075383275,29.329637248196143,30.59732030758599,58.868390678833904
0.667,2.941812768528816,29.329637248196143,30.762518027914123,57.5912934140403
0.668,2.944295013457293,28.151131169846614,30.762518027914123,57.587894908416175
