Sparsification_fractions,MCD_rmse_values_Train,MCD_rmse_values_Test,MCD_rmse_values_OOD_EXP,MCD_rmse_values_OOD_MD
0.0,7.0238174595776135,32.76023541169466,46.90117540412234,80.55227576003587
0.001,6.9250489053890405,32.76023541169466,46.90117540412234,80.55227576003587
0.002,6.857996572397973,32.2776359946292,46.90117540412234,80.20445098370375
0.003,6.845559399648452,32.230580155713774,46.90117540412234,80.20445098370375
0.004,6.836213972987661,32.230580155713774,46.90117540412234,80.07239787420625
0.005,6.8329904110985025,32.21692672555954,46.998066443583035,80.07239787420625
0.006,6.832131551549401,32.23889914053132,46.998066443583035,80.10972564031078
0.007,6.831292017786369,32.23889914053132,46.998066443583035,80.10972564031078
0.008,6.830831108396976,32.20234282312051,46.998066443583035,80.02845908736772
0.009000000000000001,6.822287284613752,32.221604293680684,47.018782408776794,80.09205716869258
0.01,6.821041973424884,32.221604293680684,47.018782408776794,80.09205716869258
0.011,6.820194508166937,32.09142561551923,47.018782408776794,80.16315476790191
0.012,6.820469424507932,32.07699623085339,47.018782408776794,80.16315476790191
0.013000000000000001,6.8157531735072,32.07699623085339,47.11759052093843,80.23082206480571
0.014,6.80830289153534,31.891501920203027,47.11759052093843,80.23082206480571
0.015,6.796924722068826,31.827312801979474,47.11759052093843,79.87688109221588
0.016,6.795678658841679,31.843421827914362,47.11759052093843,79.16009329047112
0.017,6.780036421833767,31.843421827914362,47.21019027734613,79.16009329047112
0.018000000000000002,6.778727972464231,31.866347984744774,47.21019027734613,79.23093684320864
0.019,6.76994604807978,31.889649519324877,47.21019027734613,79.23093684320864
0.02,6.76586267339591,31.889649519324877,47.21019027734613,79.25238965679999
0.021,6.7602173131844685,31.86982875278271,47.29524040506188,79.25238965679999
0.022,6.743450433771978,31.887258919164122,47.29524040506188,79.07084907512126
0.023,6.701162324979186,31.887258919164122,47.29524040506188,79.09221005562044
0.024,6.689309268513168,31.83024712898412,47.29524040506188,79.09221005562044
0.025,6.679788323742558,31.849411336533954,46.96119608296392,78.60399865458533
0.026000000000000002,6.677964250269595,31.849411336533954,46.96119608296392,78.60399865458533
0.027,6.67385365656429,31.872335793976774,46.96119608296392,78.53876806856768
0.028,6.651661493943258,31.876272288862268,46.96119608296392,78.53876806856768
0.029,6.641494335326479,31.899721392876938,46.96119608296392,78.59577627065318
0.03,6.636737302957699,31.899721392876938,47.04518801651919,78.59577627065318
0.031,6.630488869297587,31.92168532660844,47.04518801651919,78.66377102042658
0.032,6.614833777823587,31.944569696289648,47.04518801651919,78.6942063589853
0.033,6.611564662485454,31.944569696289648,47.04518801651919,78.6942063589853
0.034,6.610958967224378,31.95986155301993,46.917011316931564,78.26169608229539
0.035,6.6102291818006185,31.919343787210284,46.917011316931564,78.26169608229539
0.036000000000000004,6.6101159596931245,31.919343787210284,46.917011316931564,78.15861818958145
0.037,6.605680736027112,31.93566737572263,46.917011316931564,78.15861818958145
0.038,6.6068089353373525,31.959633736161948,46.96831076756856,78.19584281646662
0.039,6.60459339895681,31.959633736161948,46.96831076756856,78.17595547274705
0.04,6.601280168659003,31.982526092846058,46.96831076756856,78.17595547274705
0.041,6.59820738353494,32.00518631875829,46.96831076756856,78.23609069859347
0.042,6.593659801677385,31.990658419426925,47.015136730067574,78.23609069859347
0.043000000000000003,6.585490281136214,31.990658419426925,47.015136730067574,78.28649385204457
0.044,6.584286103561752,32.007342468178315,47.015136730067574,78.28649385204457
0.045,6.582846309974468,31.95673233543165,47.015136730067574,78.35483748568939
0.046,6.580875133380384,31.95673233543165,46.83785707485353,77.6561370033007
0.047,6.56900892049846,31.962513111707246,46.83785707485353,77.6561370033007
0.048,6.564485152842743,31.9802288568944,46.83785707485353,77.4925976290546
0.049,6.551288181320948,31.9802288568944,46.83785707485353,77.4925976290546
0.05,6.551911042056948,31.99269932518201,46.85429210479316,77.55804675851027
0.051000000000000004,6.547681890230707,31.926105262402995,46.85429210479316,77.55804675851027
0.052000000000000005,6.5469608077428,31.926105262402995,46.85429210479316,77.62510473945296
0.053,6.543556822300587,31.948560071616477,46.85429210479316,77.62510473945296
0.054,6.485174732366423,31.81801772451501,46.85429210479316,77.60082665549193
0.055,6.482666849667994,31.53083474019362,46.939303955812136,77.43170516355242
0.056,6.4785079987825185,31.53083474019362,46.939303955812136,77.43170516355242
0.057,6.47737649544442,31.54453700212521,46.939303955812136,77.45737750096431
0.058,6.474693814476637,31.56014587257626,46.939303955812136,77.45737750096431
0.059000000000000004,6.449278624313962,31.56014587257626,46.67919698626107,77.4414217211963
0.06,6.441580114399224,31.584386869054146,46.67919698626107,77.4414217211963
0.061,6.438610741502638,31.603773635027054,46.67919698626107,77.42042394283561
0.062,6.4347011337913775,31.603773635027054,46.67919698626107,77.47889054396042
0.063,6.428464599511353,31.627563165030697,46.73993587596683,77.47889054396042
0.064,6.42655179599156,31.633794685342938,46.73993587596683,77.54766420928293
0.065,6.417727492963459,31.633794685342938,46.73993587596683,77.54766420928293
0.066,6.419466422483545,31.641337259403365,46.73993587596683,77.6196286548776
0.067,6.416674291177499,31.5973204616614,46.811529733650595,77.6196286548776
0.068,6.41578929011909,31.5973204616614,46.811529733650595,77.68058881735463
0.069,6.415609070083248,31.548412227911452,46.811529733650595,77.7001924477003
0.07,6.40789450572687,31.569569317714297,46.811529733650595,77.7001924477003
0.07100000000000001,6.3904394231130075,31.594137921208446,46.9142286574511,77.77356939662857
0.07200000000000001,6.38496175110513,31.594137921208446,46.9142286574511,77.77356939662857
0.073,6.387775218241051,31.612523230071478,46.9142286574511,77.64931036108835
0.074,6.383889419471627,31.637089335508406,46.9142286574511,77.64931036108835
0.075,6.383174369923986,31.637089335508406,47.00825368638689,77.34296437575674
0.076,6.37971317118977,31.649737260863176,47.00825368638689,77.35030735017693
0.077,6.36224374320553,31.674370790995006,47.00825368638689,77.35030735017693
0.078,6.35775828061133,31.674370790995006,47.00825368638689,77.17471735648574
0.079,6.341668742411565,31.693394634755684,47.00825368638689,77.17471735648574
0.08,6.324456630525367,31.693790645786045,46.93728119459441,77.24873407519273
0.081,6.325497647819785,31.693790645786045,46.93728119459441,77.24873407519273
0.082,6.327846609442274,31.65592536379225,46.93728119459441,77.24047310118536
0.083,6.31033923532339,31.67615401224608,46.93728119459441,77.24047310118536
0.084,6.310518736658703,31.695068233473343,46.49981119725528,76.43172939056592
0.085,6.293656325908561,31.695068233473343,46.49981119725528,76.48924657198582
0.08600000000000001,6.2811164043762675,31.714216072284195,46.49981119725528,76.48924657198582
0.08700000000000001,6.276755811954851,31.68760938445976,46.49981119725528,76.51207715167331
0.088,6.2752184578323265,31.68760938445976,46.53362958143742,76.51207715167331
0.089,6.274571292711278,31.695078246878413,46.53362958143742,76.40078090640216
0.09,6.261552630780788,31.718953858437224,46.53362958143742,76.40078090640216
0.091,6.261170983426744,31.718953858437224,46.53362958143742,76.47015452760687
0.092,6.257757880360971,31.68412370558074,46.63855359251125,76.54296240014679
0.093,6.257579076413968,31.709350134688936,46.63855359251125,76.54296240014679
0.094,6.247472139327937,31.709350134688936,46.63855359251125,76.60000852480837
0.095,6.249522660992031,31.732135085688036,46.63855359251125,76.60000852480837
0.096,6.2489828450629,31.700484388894825,46.603803576106266,76.67379676659402
0.097,6.243238042900088,31.725139647521054,46.603803576106266,76.67379676659402
0.098,6.243061460679233,31.725139647521054,46.603803576106266,76.516092740176
0.099,6.243685914794553,31.731859415459247,46.603803576106266,76.31083878498427
0.1,6.2407940861490605,31.7498600658015,46.68164487500054,76.31083878498427
0.101,6.241940495529767,31.7498600658015,46.68164487500054,75.60885139767107
0.10200000000000001,6.238553388109954,31.773488365567374,46.68164487500054,75.60885139767107
0.10300000000000001,6.234453137984478,31.79743597123472,46.68164487500054,75.56068528299045
0.10400000000000001,6.23687440063897,31.79743597123472,46.68164487500054,75.56068528299045
0.105,6.2336434571494586,31.813396775685582,46.77720334376325,75.59822601738328
0.106,6.233293015761423,31.83898857155472,46.77720334376325,75.59822601738328
0.107,6.233091462002706,31.83898857155472,46.77720334376325,75.66840125986447
0.108,6.22797244526734,31.851953965687745,46.77720334376325,75.21892274998665
0.109,6.223361782395908,31.761912627596764,46.563831493827955,75.21892274998665
0.11,6.173852322016304,31.785144410024,46.563831493827955,75.22852021088342
0.111,6.175450570780059,31.785144410024,46.563831493827955,75.22852021088342
0.112,6.173061600784595,31.810850480835526,46.563831493827955,75.2342698387162
0.113,6.173751902495894,31.79674344889776,46.645325924295356,75.2342698387162
0.114,6.1730108472723835,31.79674344889776,46.645325924295356,75.20924589127098
0.115,6.171638218375926,31.793671546098704,46.645325924295356,75.28043003453003
0.116,6.172724236708346,31.78187528730062,46.645325924295356,75.28043003453003
0.117,6.164252841866183,31.78187528730062,46.75498831598579,75.35558407307674
0.11800000000000001,6.163992862933885,31.804856255826227,46.75498831598579,75.35558407307674
0.11900000000000001,6.166093403007841,31.821803830594437,46.75498831598579,75.23921766184215
0.12,6.155476864439912,31.821803830594437,46.75498831598579,75.23921766184215
0.121,6.155116692618424,31.824054178991368,46.60094920155431,75.07126142371754
0.122,6.154493504928126,31.694402621261684,46.60094920155431,75.10469305715363
0.123,6.1535406674011845,31.694402621261684,46.60094920155431,75.10469305715363
0.124,6.153999373147841,31.710113014156768,46.60094920155431,74.78798747047257
0.125,6.154894715688415,31.73579412628682,45.98168570654858,74.78798747047257
0.126,6.150106121602919,31.761952495263746,45.98168570654858,74.83509694568083
0.127,6.149060672101927,31.761952495263746,45.98168570654858,74.83509694568083
0.128,6.149124798847475,31.78598848306633,45.98168570654858,74.85572482316896
0.129,6.151359877143543,31.81236141851652,45.98168570654858,74.866364486816
0.13,6.151887454047743,31.81236141851652,46.03111400765733,74.866364486816
0.131,6.137445478253653,31.62345385331372,46.03111400765733,74.91714505883309
0.132,6.138781224955142,31.644012303572,46.03111400765733,74.91714505883309
0.133,6.139553016267452,31.644012303572,46.03111400765733,74.30796109051468
0.134,6.1387473468766105,31.67021066917925,45.730709827953575,74.30796109051468
0.135,6.137078775999494,31.685029152175805,45.730709827953575,74.3667035878362
0.136,6.136882429878601,31.685029152175805,45.730709827953575,74.3667035878362
0.137,6.136497624464289,31.687822937636394,45.730709827953575,72.88666143234451
0.138,6.1275151872555815,31.700954593261265,45.249103395295016,72.42890271148299
0.139,6.127778511208635,31.726332077331648,45.249103395295016,72.42890271148299
0.14,6.12958267911832,31.726332077331648,45.249103395295016,72.33093687493246
0.14100000000000001,6.1296641882818435,31.750366192009047,45.249103395295016,72.33093687493246
0.14200000000000002,6.126037619206701,31.769210429182163,45.2128856869014,72.38994001054428
0.14300000000000002,6.127439228143317,31.769210429182163,45.2128856869014,72.38994001054428
0.14400000000000002,6.1217063738659085,31.796026014745483,45.2128856869014,72.43944144044237
0.145,6.118456566158927,31.816753411501587,45.2128856869014,72.45756575037247
0.146,6.117570716544651,31.816753411501587,45.32070088932817,72.45756575037247
0.147,6.075652866505031,31.842797197200284,45.32070088932817,72.39513402536977
0.148,6.0754880979635795,31.853708296375117,45.32070088932817,72.39513402536977
0.149,6.071222009704068,31.853708296375117,45.32070088932817,72.46043685706111
0.15,6.068669844612132,31.880406760786517,45.406010364589044,72.46043685706111
0.151,6.064702775693809,31.804112401212585,45.406010364589044,72.52963004204581
0.152,6.063659174547827,31.760241669390897,45.406010364589044,72.60436701171925
0.153,6.063862592537941,31.760241669390897,45.406010364589044,72.60436701171925
0.154,6.058012443105408,31.211298666940667,45.406010364589044,72.28492691207322
0.155,6.051626942176224,31.220318013132296,45.06123447233211,72.28492691207322
0.156,6.051872233228897,31.220318013132296,45.06123447233211,72.36042137358292
0.157,6.052133020173072,31.213082943441908,45.06123447233211,72.36042137358292
0.158,6.049200728277172,31.23218768712469,45.06123447233211,72.26272799219834
0.159,6.050189272566156,31.23218768712469,45.17225452470002,72.26272799219834
0.16,6.051846150229172,31.115631448667045,45.17225452470002,72.31409196205692
0.161,6.054606935851625,31.133170211175162,45.17225452470002,72.1593907284998
0.162,6.051427900794544,31.133170211175162,45.17225452470002,72.1593907284998
0.163,6.0536339416797285,31.151635833638682,44.51146409568863,71.93110739338289
0.164,6.052717418245348,31.170815257311407,44.51146409568863,71.93110739338289
0.165,6.047956198393869,31.191470065743363,44.51146409568863,71.88517621517443
0.166,6.049572425444238,31.191470065743363,44.51146409568863,71.88517621517443
0.167,6.052186538543685,31.192497294838223,44.50081393359277,71.34325798931374
0.168,6.052246999337985,31.219590246617997,44.50081393359277,70.81927903061204
0.169,6.05151815713053,31.219590246617997,44.50081393359277,70.81927903061204
0.17,6.005887804481077,31.244870513747163,44.50081393359277,70.8047569599611
0.171,6.007722313139401,31.23669191833236,44.22329810793236,70.8047569599611
0.17200000000000001,5.998125971636183,31.23669191833236,44.22329810793236,70.86139870593804
0.17300000000000001,5.996283873605101,31.260147404156225,44.22329810793236,70.86139870593804
0.17400000000000002,5.997489116038255,31.286074745263093,44.22329810793236,70.92584422490441
0.17500000000000002,5.99681391935918,31.286074745263093,44.194519399033304,70.67873120068012
0.176,5.995363445897035,31.306367284264454,44.194519399033304,70.67873120068012
0.177,5.996961571953121,31.32893089742788,44.194519399033304,70.75180974646038
0.178,5.9942727779305205,31.32893089742788,44.194519399033304,70.75180974646038
0.179,5.994599864905555,31.349700167899147,44.194519399033304,70.82781725112821
0.18,5.98761198301104,31.373294236356415,44.25475633182822,70.82781725112821
0.181,5.98943471788657,31.396864241330405,44.25475633182822,70.41930353186376
0.182,5.9916359099188465,31.396864241330405,44.25475633182822,70.49369483510964
0.183,5.993195634122295,31.420895014531446,44.25475633182822,70.49369483510964
0.184,5.993482694843535,31.43139536145096,44.180102153194134,70.56958443067889
0.185,5.9949663869796135,31.43139536145096,44.180102153194134,70.56958443067889
0.186,5.985780072164881,31.359171794733637,44.180102153194134,70.22392762830775
0.187,5.989081785199678,31.38249717099574,44.180102153194134,70.22392762830775
0.188,5.9898762816803295,31.38249717099574,44.22655662182762,70.24926573182273
0.189,5.986627065634762,31.39785228591138,44.22655662182762,70.24926573182273
0.19,5.982244876405727,31.425107241411602,44.22655662182762,70.32268895377582
0.191,5.974600084745954,31.425107241411602,44.22655662182762,70.39940166694655
0.192,5.868293720945008,31.434322328149076,44.24290447430528,70.39940166694655
0.193,5.867147349931003,31.46201025320158,44.24290447430528,70.23837064663455
0.194,5.865513316511786,31.486061123036542,44.24290447430528,70.23837064663455
0.195,5.8659381254396346,31.486061123036542,44.24290447430528,70.08878086247897
0.196,5.8656906621532094,31.51398356736508,43.88320416487837,70.08878086247897
0.197,5.866895101678064,31.54018122199797,43.88320416487837,70.02544541339587
0.198,5.862499759721681,31.54018122199797,43.88320416487837,70.1019107639696
0.199,5.859403683542228,31.554529135670585,43.88320416487837,70.1019107639696
0.2,5.86188388953115,31.580604159174136,43.81501396336293,70.06876184323261
0.201,5.850765850534519,31.580604159174136,43.81501396336293,70.06876184323261
0.202,5.852183793304865,31.588521120368732,43.81501396336293,69.84049213824805
0.203,5.8516151734347535,31.605787928108878,43.81501396336293,69.84049213824805
0.20400000000000001,5.852306173553327,31.605787928108878,43.81501396336293,69.79388643307077
0.20500000000000002,5.8529915067956795,31.62532545262098,43.90324111170391,69.77982445717723
0.20600000000000002,5.827873705628933,31.60045468813524,43.90324111170391,69.77982445717723
0.20700000000000002,5.820191213173892,31.599993487519384,43.90324111170391,69.53090869533449
0.20800000000000002,5.818943576876382,31.599993487519384,43.90324111170391,69.53090869533449
0.209,5.798157776472013,31.62847022930006,43.98994396468473,69.58006733112622
0.21,5.800122455796779,31.656578592272403,43.98994396468473,69.58006733112622
0.211,5.799426888863734,31.656578592272403,43.98994396468473,69.59410722062186
0.212,5.797093995274172,31.67588469504303,43.98994396468473,69.59410722062186
0.213,5.797145737516633,31.704940092612652,43.62173864866983,69.64468692074776
0.214,5.79954978854123,31.704940092612652,43.62173864866983,69.71938328781373
0.215,5.798053077358265,31.67692039988319,43.62173864866983,69.71938328781373
0.216,5.79731359141724,31.70054209448596,43.62173864866983,69.73056606837379
0.217,5.796901656360696,31.70054209448596,43.72634249096419,69.73056606837379
0.218,5.796867894559998,31.700399120083453,43.72634249096419,69.7507946502454
0.219,5.791142286769272,31.720890963108722,43.72634249096419,69.7507946502454
0.22,5.79308929052501,31.714259391959214,43.72634249096419,69.82692204657882
0.221,5.777025676753792,31.714259391959214,43.740453137113185,69.61222544229206
0.222,5.773507823680037,31.708612684212593,43.740453137113185,69.61222544229206
0.223,5.767251953125719,31.72750338330044,43.740453137113185,69.51498371891664
0.224,5.761666740620067,31.72750338330044,43.740453137113185,69.51498371891664
0.225,5.762600265584282,31.7485604006572,43.54210268388297,69.56577101481669
0.226,5.751930896040728,31.77445080021044,43.54210268388297,69.56577101481669
0.227,5.750565393426213,31.77445080021044,43.54210268388297,69.58603344314255
0.228,5.746847833301214,31.80042132159233,43.54210268388297,69.50453045867528
0.229,5.744037703914531,31.75825868090151,43.54210268388297,69.50453045867528
0.23,5.744221747312663,31.75825868090151,43.64767792920189,69.49577188308702
0.231,5.743031995906067,31.784428037115838,43.64767792920189,69.49577188308702
0.232,5.741381227794778,31.783598009756684,43.64767792920189,69.52872106354245
0.233,5.741270446669898,31.78449447316407,43.64767792920189,69.52872106354245
0.234,5.7421848178041595,31.78449447316407,43.44560249575899,69.59770431427927
0.23500000000000001,5.732270902468854,31.811950922553468,43.44560249575899,69.64337209118793
0.23600000000000002,5.72569293409439,31.84071108637168,43.44560249575899,69.64337209118793
0.23700000000000002,5.726924265659207,31.84071108637168,43.44560249575899,69.72209551710338
0.23800000000000002,5.719516554541773,31.863319716916365,42.74237862964394,69.72209551710338
0.23900000000000002,5.718811913728549,31.870434529483173,42.74237862964394,69.80239421030844
0.24,5.705437598392898,31.870434529483173,42.74237862964394,69.80239421030844
0.241,5.700342846958879,31.89576372227263,42.74237862964394,69.33680549835594
0.242,5.699107818880631,31.821291039927214,42.845341628342794,69.33680549835594
0.243,5.7003109963544984,31.821291039927214,42.845341628342794,69.38165125541883
0.244,5.699201084642756,31.81686611436984,42.845341628342794,69.43353889426339
0.245,5.698111984736454,31.82102546744079,42.845341628342794,69.43353889426339
0.246,5.701104038157117,31.82102546744079,42.95235008033836,69.4564775737527
0.247,5.700238416917428,31.85143051261322,42.95235008033836,69.4564775737527
0.248,5.699414283471764,31.87995045690348,42.95235008033836,69.47371713458779
0.249,5.677518253753409,31.896452010503822,42.95235008033836,69.47371713458779
0.25,5.674884238731323,31.896452010503822,43.048234507360505,69.1518514171074
0.251,5.67402375866892,31.926123095442485,43.048234507360505,69.13792170078247
0.252,5.657100485770973,31.885091758731537,43.048234507360505,69.13792170078247
0.253,5.6530663839241,31.885091758731537,43.048234507360505,68.94023598416834
0.254,5.655521180580708,31.90950576638193,43.048234507360505,68.94023598416834
0.255,5.657403672578933,31.940156901928507,43.166942445849806,69.00875011074466
0.256,5.654064888556335,31.940156901928507,43.166942445849806,69.00875011074466
0.257,5.643581637479791,31.938180618538382,43.166942445849806,69.08784144081913
0.258,5.632912442547601,31.936598527113947,43.166942445849806,69.15995796924952
0.259,5.631167587224358,31.936598527113947,43.00930790730811,69.15995796924952
0.26,5.634272554092285,31.966027120021632,43.00930790730811,68.97821122007777
0.261,5.6366761184220495,31.992342510986706,43.00930790730811,68.97821122007777
0.262,5.639732964876949,32.02141514878444,43.00930790730811,69.05614035505769
0.263,5.640084844275802,32.02141514878444,43.05463396124621,69.05614035505769
0.264,5.638013229432086,32.05227658454016,43.05463396124621,69.12931318530306
0.265,5.637096285425841,32.083789954356185,43.05463396124621,69.12931318530306
0.266,5.631165907821521,32.083789954356185,43.05463396124621,69.15640365766345
0.267,5.622345321328718,32.10666365145469,42.97420896342316,69.13151216251867
0.268,5.624167291730819,32.06205690807561,42.97420896342316,69.13151216251867
0.269,5.621687960553828,32.06205690807561,42.97420896342316,68.95375691770217
0.27,5.6210432417341964,32.087007416659695,42.97420896342316,68.95375691770217
0.271,5.620653019585601,32.04959765758954,43.09645687306348,69.03112164845484
0.272,5.621941647376009,32.04959765758954,43.09645687306348,69.03112164845484
0.273,5.625046591758558,32.08128887059948,43.09645687306348,69.1070946668847
0.274,5.621633397845257,32.102522210272106,43.09645687306348,69.09476151022145
0.275,5.622936837664167,31.59450982002077,43.206045747304486,69.09476151022145
0.276,5.62117700937806,31.59450982002077,43.206045747304486,69.17408155694987
0.277,5.616060278570493,31.61596777851934,43.206045747304486,69.17408155694987
0.278,5.615826673876655,31.64657714616615,43.206045747304486,69.24898683904829
0.279,5.609365328051545,31.64657714616615,43.206045747304486,69.24898683904829
0.28,5.609789677269306,31.676586311825428,42.79468849472538,69.33378570749248
0.281,5.608997265696784,31.6877320099489,42.79468849472538,69.41755667079504
0.28200000000000003,5.611336361316386,31.6877320099489,42.79468849472538,69.41755667079504
0.28300000000000003,5.611044461394074,31.503285312850384,42.79468849472538,69.35983712474055
0.28400000000000003,5.610127956860417,31.520035958562264,42.89245432182317,69.35983712474055
0.28500000000000003,5.608058501475249,31.520035958562264,42.89245432182317,69.32194528674391
0.28600000000000003,5.609330233693657,31.55144698557576,42.89245432182317,69.32194528674391
0.28700000000000003,5.60664364467111,31.582558652800657,42.89245432182317,69.40628550802427
0.28800000000000003,5.6058612545834405,31.514774605501433,42.98964411354097,69.49099612107226
0.289,5.604823482601586,31.514774605501433,42.98964411354097,69.49099612107226
0.29,5.602576309125699,31.54668110988377,42.98964411354097,69.47390990562374
0.291,5.598189189170955,31.578812980347195,42.98964411354097,69.47390990562374
0.292,5.600084973738713,31.578812980347195,43.08503776811316,69.51643587527126
0.293,5.597941150855541,31.610643920792995,43.08503776811316,69.51643587527126
0.294,5.5976271212050355,31.615801752706165,43.08503776811316,69.58646696367599
0.295,5.597822340517263,31.615801752706165,43.08503776811316,69.58646696367599
0.296,5.5970861343785,31.642893222595955,43.198527743489706,68.80210725519973
0.297,5.595827379219108,31.67517453385967,43.198527743489706,68.84107789567445
0.298,5.5945399830325355,31.67517453385967,43.198527743489706,68.84107789567445
0.299,5.5958132289145075,31.707636196354088,43.198527743489706,68.88583270172447
0.3,5.594153627178261,31.735993483197788,43.270028739613664,68.88583270172447
0.301,5.595220948711374,31.735993483197788,43.270028739613664,68.96890552004103
0.302,5.597164555228207,31.72378400581858,43.270028739613664,68.96890552004103
0.303,5.595638169188712,31.756116244455008,43.270028739613664,67.99755254643134
0.304,5.581620547678907,31.77063653448512,43.270028739613664,68.0301996181458
0.305,5.570301553200084,31.77063653448512,43.3992641633252,68.0301996181458
0.306,5.564297170774841,31.80362225047189,43.3992641633252,67.61227578399993
0.307,5.561788417764178,31.8343835299342,43.3992641633252,67.61227578399993
0.308,5.558909547335074,31.8343835299342,43.3992641633252,67.69185930749096
0.309,5.557478389431684,31.82533060000775,43.109332297442286,67.69185930749096
0.31,5.5595136654040065,31.852624820900594,43.109332297442286,67.71539015602006
0.311,5.559424172426177,31.852624820900594,43.109332297442286,67.59459527352023
0.312,5.559227464678248,31.881141504661528,43.109332297442286,67.59459527352023
0.313,5.559208212982388,31.908440066814673,43.23119128846968,67.64737220824196
0.314,5.558679760580437,31.908440066814673,43.23119128846968,67.64737220824196
0.315,5.557444385103365,31.941406689442378,43.23119128846968,67.72368173331081
0.316,5.558305897837714,31.974968938387875,43.23119128846968,67.72368173331081
0.317,5.557715567029271,31.947409541057134,43.26137604998707,67.79051795147524
0.318,5.553675794579053,31.947409541057134,43.26137604998707,67.79051795147524
0.319,5.552096439725903,31.920443357629395,43.26137604998707,67.6968961709984
0.32,5.552015632001207,31.91099813982373,43.26137604998707,67.64459762718508
0.321,5.55394613269301,31.91099813982373,43.29336884300709,67.64459762718508
0.322,5.551946294545728,31.86206997563497,43.29336884300709,67.7121748470615
0.323,5.54885679494881,31.87500053600863,43.29336884300709,67.7121748470615
0.324,5.551518278125999,31.87500053600863,43.29336884300709,67.09890106211121
0.325,5.549041919487727,31.89889434658302,43.25446727604455,67.09890106211121
0.326,5.546253674559998,31.79070518957732,43.25446727604455,67.1839418706135
0.327,5.546083389336301,31.79070518957732,43.25446727604455,67.26656287762063
0.328,5.549310626178756,31.75707262421677,43.25446727604455,67.26656287762063
0.329,5.548928071915641,31.75968235494939,43.25446727604455,67.25014720085274
0.33,5.544918123965411,31.78291228983735,43.284615023316185,67.25014720085274
0.331,5.54543121756632,31.78291228983735,43.284615023316185,67.30648264196275
0.332,5.542968027546547,31.80959200176629,43.284615023316185,67.30648264196275
0.333,5.5318872076672685,31.766668437275552,43.284615023316185,67.39529240997075
